"sid","id","position","created_at","created_meta","updated_at","updated_meta","meta","business_id","name","date","score","human_address","latitude","longitude","machine_address","needs_recoding"
"84","2DA1A0FF-21DA-4A2A-A348-A55F27179F01","84","1434023263","897482","1434023263","897482",NA,"2-31480","Adesa Diner","2014-12-17T00:00:00","90","{""address"":""5055 OAKLEY INDUSTRIAL BLVD"",""city"":""FAIRBURN"",""state"":""GA"",""zip"":""30213""}",33.5481242270001,-84.552778641,NA,"FALSE"
"85","96798D97-FFED-488C-AD20-0B9DBE008FB1","85","1434023263","897482","1434023263","897482",NA,"2-31480","Adesa Diner","2014-04-09T00:00:00","99","{""address"":""5055 OAKLEY INDUSTRIAL BLVD"",""city"":""FAIRBURN"",""state"":""GA"",""zip"":""30213""}",33.5481242270001,-84.552778641,NA,"FALSE"
"86","98998126-480B-4B26-9208-B79ED59AE635","86","1434023263","897482","1434023263","897482",NA,"2-31480","Adesa Diner","2014-04-07T00:00:00","75","{""address"":""5055 OAKLEY INDUSTRIAL BLVD"",""city"":""FAIRBURN"",""state"":""GA"",""zip"":""30213""}",33.5481242270001,-84.552778641,NA,"FALSE"
"87","BEB73495-0BA3-4DDB-9D41-F794C9C1CBF8","87","1434023263","897482","1434023263","897482",NA,"FSP-060-002780","Adrenaline Nutrition Source","2014-10-16T00:00:00","96","{""address"":""11720 MEDLOCK BRIDGE RD"",""city"":""DULUTH"",""state"":""GA"",""zip"":""30097""}",34.067652665,-84.168440355,NA,"FALSE"
"88","21B4F1C5-6777-422C-803B-54A5735A0D99","88","1434023263","897482","1434023263","897482",NA,"FSP-060-001749","AFC Sushi","2014-04-09T00:00:00","100","{""address"":""350 SPELMAN LN"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30314""}",33.7453307650001,-84.4088829469999,NA,"FALSE"
"89","AEFD1F80-2F82-4301-AFEC-EFB29799DF50","89","1434023263","897482","1434023263","897482",NA,"FSP-060-000368","Africa Home Taste Restaurant","2014-02-28T00:00:00","89","{""address"":""4841 OLD NATIONAL HWY"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30337""}",33.624390277,-84.474289599,NA,"FALSE"
"90","51E4C73B-BB32-4102-AC38-B4247F62856B","90","1434023263","897482","1434023263","897482",NA,"(1-54)","Afro Dish","2014-09-03T00:00:00","80","{""address"":""209 EDGEWOOD AVE STE 126"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30303""}",33.7543725900001,-84.3800108189999,NA,"FALSE"
"91","7F139CF0-C0D2-4DE7-B564-5AE5608DD78B","91","1434023263","897482","1434023263","897482",NA,"(1-54)","Afro Dish","2014-01-15T00:00:00","96","{""address"":""209 EDGEWOOD AVE STE 126"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30303""}",33.7543725900001,-84.3800108189999,NA,"FALSE"
"92","6FBA393D-853C-4939-A229-01027005FBB4","92","1434023263","897482","1434023263","897482",NA,"(1-54)","Afro Dish","2014-01-08T00:00:00","85","{""address"":""209 EDGEWOOD AVE STE 126"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30303""}",33.7543725900001,-84.3800108189999,NA,"FALSE"
"93","FBB6C007-2C24-4388-B6BC-C06457C86A0D","93","1434023263","897482","1434023263","897482",NA,"FSP-060-000244","Agora","2014-12-12T00:00:00","98","{""address"":""3850 JONESBORO RD SE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30354""}",33.6492729660001,-84.365901129,NA,"FALSE"
"94","16715E38-533A-43C9-909F-4CD8720EA53F","94","1434023263","897482","1434023263","897482",NA,"FSP-060-000244","Agora","2014-09-12T00:00:00","96","{""address"":""3850 JONESBORO RD SE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30354""}",33.6492729660001,-84.365901129,NA,"FALSE"
"95","FCAEF960-FB65-4BA6-A130-7FC138ED5167","95","1434023263","897482","1434023263","897482",NA,"FSP-060-000986","Agora","2014-12-12T00:00:00","93","{""address"":""3650 JONESBORO RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30354""}",33.655738419,-84.368845209,NA,"FALSE"
"96","7620253D-0A8B-4AB9-927B-5DAD28CD2693","96","1434023263","897482","1434023263","897482",NA,"FSP-060-000986","Agora","2014-09-12T00:00:00","93","{""address"":""3650 JONESBORO RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30354""}",33.655738419,-84.368845209,NA,"FALSE"
"97","ED45A6BF-AD73-4791-B336-52768C2D3841","97","1434023263","897482","1434023263","897482",NA,"FSP-060-000986","Agora","2014-01-10T00:00:00","94","{""address"":""3650 JONESBORO RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30354""}",33.655738419,-84.368845209,NA,"FALSE"
"98","04861078-9A83-4BBA-9437-1FA611E51D3D","98","1434023263","897482","1434023263","897482",NA,"FSP-060-000103","Airport View Restaurant","2014-11-05T00:00:00","93","{""address"":""3670 GEORGIA AVE"",""city"":""HAPEVILLE"",""state"":""GA"",""zip"":""30354""}",33.6539800370001,-84.4102881759999,NA,"FALSE"
"99","A59B87A0-C136-4C32-B22C-0A80DB9E1D05","99","1434023263","897482","1434023263","897482",NA,"FSP-060-000103","Airport View Restaurant","2014-01-17T00:00:00","93","{""address"":""3670 GEORGIA AVE"",""city"":""HAPEVILLE"",""state"":""GA"",""zip"":""30354""}",33.6539800370001,-84.4102881759999,NA,"FALSE"
"100","6DE489CD-72DA-4362-971C-D5C41426C5E9","100","1434023263","897482","1434023263","897482",NA,"1-31463","AJA Restaurant","2014-08-21T00:00:00","94","{""address"":""3500 LENOX RD STE 100"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30326""}",33.8525435440001,-84.365436759,NA,"FALSE"
"101","EA727D55-C7E8-469D-9959-136C9F2AE516","101","1434023263","897482","1434023263","897482",NA,"1-31463","AJA Restaurant","2014-02-26T00:00:00","96","{""address"":""3500 LENOX RD STE 100"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30326""}",33.8525435440001,-84.365436759,NA,"FALSE"
"102","8EBC942F-07FA-4003-92B0-1F02F0538BCF","102","1434023263","897482","1434023263","897482",NA,"1-31142","Akina Restaurant","2014-04-04T00:00:00","98","{""address"":""5815 WINDWARD PKWY"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30005""}",34.088823539,-84.256154352,NA,"FALSE"
"103","128BA197-76DA-4F45-A6CE-1C87BC61C847","103","1434023263","897482","1434023263","897482",NA,"1-13289","Alacarte","2014-01-07T00:00:00","100","{""address"":""8610 ROSWELL RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30350""}",33.989734217,-84.351732671,NA,"FALSE"
"104","AE05B139-AFF4-489B-8F53-47D77E9F2741","104","1434023263","897482","1434023263","897482",NA,"1-29245","Aladdins Mediterranean Grill & Deli","2014-11-17T00:00:00","88","{""address"":""8725 ROSWELL RD STE 1 &amp; 2"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30350""}",33.979013799,-84.340038312,NA,"FALSE"
"105","37D209FC-C7B0-4E41-9A09-C658A5EDF4C7","105","1434023263","897482","1434023263","897482",NA,"(1-62)","Aldos Italian Restaurant","2014-02-26T00:00:00","89","{""address"":""6690 ROSWELL RD STE 2120 BLDG F"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30328""}",33.937368769,-84.378125686,NA,"FALSE"
"106","E8CFE258-65F0-4B47-86B7-3E0A8D7C2DCA","106","1434023263","897482","1434023263","897482",NA,"2-31525","All About Taste Catering Company","2014-10-15T00:00:00","100","{""address"":""455 PLASAMORE DR NE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30324""}",33.8131435720001,-84.372575145,NA,"FALSE"
"107","10750FED-35A5-4857-AF6B-ECA0A01F9A44","107","1434023263","897482","1434023263","897482",NA,"1-25537","All Saints Episcopal Church","2014-05-08T00:00:00","98","{""address"":""634 WEST PEACHTREE ST"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30308""}",33.771680164,-84.387409582,NA,"FALSE"
"108","E85953D0-9C47-4168-96C8-ED76F90DF700","108","1434023263","897482","1434023263","897482",NA,"(1-64)","All Star Line Up 101","2014-06-04T00:00:00","99","{""address"":""755 HANK AARON DR"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30315""}",33.735690817,-84.3879001019999,NA,"FALSE"
"109","44532451-0DAD-498C-A540-217D239F71E3","109","1434023263","897482","1434023263","897482",NA,"1-1574","All Star Line Up 135","2014-06-04T00:00:00","99","{""address"":""755 HANK AARON DR"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30315""}",33.735690817,-84.3879001019999,NA,"FALSE"
"110","B2436693-4CD6-487D-AFCD-9DF9BA320A4A","110","1434023263","897482","1434023263","897482",NA,"(1-68)","All Star Line Up 201","2014-06-04T00:00:00","97","{""address"":""755 HANK AARON DR"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30315""}",33.735690817,-84.3879001019999,NA,"FALSE"
"111","8C79F694-FAA4-452D-B89A-C0112F7FC6E7","111","1434023263","897482","1434023263","897482",NA,"(1-2421)","All Star Line Up 206","2014-06-04T00:00:00","96","{""address"":""755 HANK AARON DR"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30315""}",33.735690817,-84.3879001019999,NA,"FALSE"
"112","B7C4AB8E-0F48-45BB-9346-1698D0B56060","112","1434023263","897482","1434023263","897482",NA,"(1-69)","All Star Line Up 217","2014-06-04T00:00:00","93","{""address"":""755 HANK AARON DR"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30315""}",33.735690817,-84.3879001019999,NA,"FALSE"
"113","ADE421C9-79A0-4F7A-99E7-BC290DD36501","113","1434023263","897482","1434023263","897482",NA,"1-1565","All Star Line Up 239","2014-06-04T00:00:00","96","{""address"":""755 HANK AARON DR"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30315""}",33.735690817,-84.3879001019999,NA,"FALSE"
"114","A0B9869B-029F-41B6-9DCF-98D4B081AB05","114","1434023263","897482","1434023263","897482",NA,"FSP-060-001678","All Starz Sports Bar and Lounge","2014-09-02T00:00:00","89","{""address"":""4847 OLD NATIONAL HWY"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30337""}",33.624358762,-84.474288598,NA,"FALSE"
"115","5755E203-AC44-4414-9EF7-45EDB6486034","115","1434023263","897482","1434023263","897482",NA,"FSP-060-001678","All Starz Sports Bar and Lounge","2014-03-31T00:00:00","94","{""address"":""4847 OLD NATIONAL HWY"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30337""}",33.624358762,-84.474288598,NA,"FALSE"
"116","938F907C-053F-4639-94FB-52E0C5E1D83E","116","1434023263","897482","1434023263","897482",NA,"FSP-060-000964","Alma Cocina","2014-04-09T00:00:00","80","{""address"":""191 PEACHTREE ST"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30303""}",33.7493901230001,-84.394274916,NA,"FALSE"
"117","AD701A0A-10F5-45FF-8DF6-69A71F7EBE15","117","1434023263","897482","1434023263","897482",NA,"2-31693","ALO II LLC dba Subway","2014-10-23T00:00:00","100","{""address"":""8420 SENOIA STE 107"",""city"":""FAIRBURN"",""state"":""GA"",""zip"":""30213""}",33.5280337610001,-84.575991025,NA,"FALSE"
"118","FE5E63B1-7CD0-4F25-8C3A-F448562DFAAC","118","1434023263","897482","1434023263","897482",NA,"2-31693","ALO II LLC dba Subway","2014-02-10T00:00:00","94","{""address"":""8420 SENOIA STE 107"",""city"":""FAIRBURN"",""state"":""GA"",""zip"":""30213""}",33.5280337610001,-84.575991025,NA,"FALSE"
"119","7661E622-C207-483F-9756-821687B9AA14","119","1434023263","897482","1434023263","897482",NA,"1-24225","Aloha","2014-07-26T00:00:00","86","{""address"":""550 PIEDMONT AVE NE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30308""}",33.7694317610001,-84.381973155,NA,"FALSE"
"120","81B0BFA3-BFCE-4220-ADEC-3BFB1DFE6014","120","1434023263","897482","1434023263","897482",NA,"1-24225","Aloha","2014-07-16T00:00:00","51","{""address"":""550 PIEDMONT AVE NE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30308""}",33.7694317610001,-84.381973155,NA,"FALSE"
"121","BD77F206-956E-4969-BAC1-494FCD87A0BA","121","1434023263","897482","1434023263","897482",NA,"(1-75)","Alpha Delta Pi Sorority Kitchen","2014-10-15T00:00:00","99","{""address"":""729 BRITTAIN DR"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30313""}",33.774599745,-84.393029299,NA,"FALSE"
"122","578EC229-2E4D-4E3E-B864-14C9B4AB0497","122","1434023263","897482","1434023263","897482",NA,"(1-75)","Alpha Delta Pi Sorority Kitchen","2014-04-10T00:00:00","95","{""address"":""729 BRITTAIN DR"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30313""}",33.774599745,-84.393029299,NA,"FALSE"
"123","945A1E01-7C0E-4419-BF2E-5A9FB66D856C","123","1434023263","897482","1434023263","897482",NA,"FSP-060-001504","Alpha Gamma Delta Sorority House","2014-09-23T00:00:00","99","{""address"":""177 5TH ST NW"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30313""}",33.7769480950001,-84.39303967,NA,"FALSE"
"124","CEBA9039-3934-4881-80D0-4FE5C95DA85C","124","1434023263","897482","1434023263","897482",NA,"1-32378","Alpha Rho Of Phi Kappa Tau Fraternity","2014-04-11T00:00:00","90","{""address"":""175 4TH ST NW"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30313""}",33.7758349910001,-84.393036213,NA,"FALSE"
"125","2D11CA7A-778C-4376-A1D1-95477F35A0BA","125","1434023263","897482","1434023263","897482",NA,"(1-76)","Alpha Soda","2014-03-25T00:00:00","95","{""address"":""11760 HAYNES BRIDGE"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30004""}",34.0562812470001,-84.286408329,NA,"FALSE"
"126","9EC774B8-2D0D-420F-8A0F-C589D2DD3CFB","126","1434023263","897482","1434023263","897482",NA,"(1-78)","Alpharetta Elementary  School","2014-10-09T00:00:00","100","{""address"":""192 MAYFIELD ST"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30201""}",34.075373438,-84.294547229,NA,"FALSE"
"127","D0923D69-EF4F-482A-8F31-81B423BF2D9D","127","1434023263","897482","1434023263","897482",NA,"(1-78)","Alpharetta Elementary  School","2014-03-04T00:00:00","100","{""address"":""192 MAYFIELD ST"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30201""}",34.075373438,-84.294547229,NA,"FALSE"
"128","2023C1F0-E2D9-48BA-9878-0E2163352671","128","1434023263","897482","1434023263","897482",NA,"(1-3038)","Alpharetta Family Skate Center","2014-07-02T00:00:00","92","{""address"":""10800 DAVIS DR"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30004""}",34.0417895780001,-84.3131445189999,NA,"FALSE"
"129","B16D56C6-20DC-4063-B958-823956FA0CEF","129","1434023263","897482","1434023263","897482",NA,"1-25446","Alpharetta High School","2014-08-26T00:00:00","96","{""address"":""3595 WEBB BRIDGE"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30005""}",34.0785500480001,-84.255096163,NA,"FALSE"
"130","A2CAFD11-56CF-418F-A1EC-785C8A7C90E8","130","1434023263","897482","1434023263","897482",NA,"1-25446","Alpharetta High School","2014-01-14T00:00:00","100","{""address"":""3595 WEBB BRIDGE"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30005""}",34.0785500480001,-84.255096163,NA,"FALSE"
"131","B6B98CFB-46ED-4861-92BD-134605EF9563","131","1434023263","897482","1434023263","897482",NA,"1-13274","Alpharetta Marriott  Lobby Bar","2014-10-30T00:00:00","99","{""address"":""5750 WINDWARD PKWY"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30005""}",34.088617281,-84.2580452459999,NA,"FALSE"
"132","E407951D-EEA7-44EA-82A5-74FDF72B3AFD","132","1434023263","897482","1434023263","897482",NA,"1-13274","Alpharetta Marriott  Lobby Bar","2014-01-14T00:00:00","97","{""address"":""5750 WINDWARD PKWY"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30005""}",34.088617281,-84.2580452459999,NA,"FALSE"
"133","99903F3B-80E6-4B08-A828-A501B6D6B4D2","133","1434023263","897482","1434023263","897482",NA,"1-13275","Alpharetta Marriott  Vidalias","2014-10-30T00:00:00","93","{""address"":""5750 WINDWARD PKWY"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30005""}",34.088617281,-84.2580452459999,NA,"FALSE"
"134","2F557005-4B0E-43FE-9230-5CDB509ED2ED","134","1434023263","897482","1434023263","897482",NA,"1-13275","Alpharetta Marriott  Vidalias","2014-01-14T00:00:00","99","{""address"":""5750 WINDWARD PKWY"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30005""}",34.088617281,-84.2580452459999,NA,"FALSE"
"135","B837F867-EA73-4715-B239-5464F560D054","135","1434023263","897482","1434023263","897482",NA,"(1-80)","Alpharetta Swimming Pool Concession","2014-04-29T00:00:00","100","{""address"":""1810 OLD MILTON PKWY"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30004""}",34.073012163,-84.3050902969999,NA,"FALSE"
"136","3EFC1AE3-82D7-4A5B-9D76-145C49D9AA29","136","1434023263","897482","1434023263","897482",NA,"1-26775","Alpharetta YMCA","2014-10-03T00:00:00","100","{""address"":""3655 PRESTON RIDGE"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30005""}",34.0703058170001,-84.252284461,NA,"FALSE"
"137","9EAF8C95-4222-4994-A515-88290C5D8123","137","1434023263","897482","1434023263","897482",NA,"FSP-060-000004","Alpine Bakery 1 LLC","2014-06-04T00:00:00","91","{""address"":""12315 CRABAPPLE RD STE 100"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30004""}",34.0823891970001,-84.357030863,NA,"FALSE"
"138","F44378F6-90F8-4F83-B5E8-2399012B9822","138","1434023263","897482","1434023263","897482",NA,"FSP-060-002179","Alston & Bird Dining 50th & 51st FLOOR","2014-02-26T00:00:00","81","{""address"":""1201 WEST PEACHTREE ST"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30309""}",33.7875306510001,-84.387767981,NA,"FALSE"
"139","5E667A34-22A7-4F69-A22D-E00CD87BEABD","139","1434023263","897482","1434023263","897482",NA,"FSP-060-000810","Amana Academy","2014-08-27T00:00:00","100","{""address"":""285 SOUTH MAIN STREET"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30009""}",34.067927684,-84.3013472009999,NA,"FALSE"
"140","23D3ED32-E38B-490D-8E1A-C440F11F1029","140","1434023263","897482","1434023263","897482",NA,"FSP-060-000810","Amana Academy","2014-03-05T00:00:00","92","{""address"":""285 SOUTH MAIN STREET"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30009""}",34.067927684,-84.3013472009999,NA,"FALSE"
"141","DE0330C3-5406-429F-8ACB-8607746B1056","141","1434023263","897482","1434023263","897482",NA,"(1-84)","AMC Theatres Buckhead Backlot 6","2014-04-08T00:00:00","95","{""address"":""3340 PEACHTREE RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30326""}",33.8470010680001,-84.370762606,NA,"FALSE"
"142","D710D059-83E1-43DA-90CD-C314DD4A5DC2","142","1434023263","897482","1434023263","897482",NA,"(1-85)","AMC Theatres Mansell Crossing 14","2014-04-01T00:00:00","100","{""address"":""7730 NORTH POINT PKWY"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30022""}",34.0400271550001,-84.305282112,NA,"FALSE"
"143","9B10EEA6-CA21-4E86-B37A-5FBCDEF23CA2","143","1434023263","897482","1434023263","897482",NA,"(1-96)","AMC Theatres Phipps Plaza 14","2014-12-17T00:00:00","97","{""address"":""3500 PEACHTREE RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30326""}",33.852051234,-84.360723489,NA,"FALSE"
"144","288B3916-468B-440A-8DE1-19DCE15960FA","144","1434023263","897482","1434023263","897482",NA,"(1-96)","AMC Theatres Phipps Plaza 14","2014-04-29T00:00:00","83","{""address"":""3500 PEACHTREE RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30326""}",33.852051234,-84.360723489,NA,"FALSE"
"145","847D5799-A5F5-4E5F-A7E5-8955BC69320E","145","1434023263","897482","1434023263","897482",NA,"(1-96)","AMC Theatres Phipps Plaza 14","2014-04-29T00:00:00","87","{""address"":""3500 PEACHTREE RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30326""}",33.852051234,-84.360723489,NA,"FALSE"
"146","5165A94D-B5EB-493A-A0F7-90468E460110","146","1434023263","897482","1434023263","897482",NA,"1-32105","Americas Mart Atrium Bldg 3 Unit 3","2014-07-10T00:00:00","100","{""address"":""250 SPRING ST"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30303""}",33.761421098,-84.389053927,NA,"FALSE"
"147","A8731368-A0A3-49D6-904A-06B8C2F5D34F","147","1434023263","897482","1434023263","897482",NA,"1-32105","Americas Mart Atrium Bldg 3 Unit 3","2014-01-09T00:00:00","91","{""address"":""250 SPRING ST"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30303""}",33.761421098,-84.389053927,NA,"FALSE"
"148","35DEDE66-9828-4281-B422-BE45FF87513C","148","1434023263","897482","1434023263","897482",NA,"1-32117","Americas Mart Cafe On 2 Bldg 1","2014-01-13T00:00:00","100","{""address"":""240 PEACHTREE ST"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30303""}",33.760611044,-84.387613575,NA,"FALSE"
"149","A6A6B3F8-F13E-447A-B72B-DC0F59B736DC","149","1434023263","897482","1434023263","897482",NA,"1-32123","Americas Mart Food Pavillion 10Th FLR B1 U4","2014-01-10T00:00:00","91","{""address"":""240 PEACHTREE ST"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30303""}",33.760611044,-84.387613575,NA,"FALSE"
"150","D9CA6E0C-DB93-45F5-8FF1-D85D451DA8DA","150","1434023263","897482","1434023263","897482",NA,"1-32121","Americas Mart Food Pavillion 10Th Flr B1 U2","2014-01-10T00:00:00","100","{""address"":""240 PEACHTREE ST"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30303""}",33.760611044,-84.387613575,NA,"FALSE"
